"Date/Time";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Total Cooling";"General Lighting";"Computer + Equip";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Room Electricity";"Lighting";"Cooling (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"26/07/2002 02:00:00";"0";"0,702884";"-0,854212";"0";"0";"0";"0";"0";"0";"27,04545";"27,15125";"27,09835";"0";"0";"0";"26";
"26/07/2002 03:00:00";"0";"0,702603";"-0,785289";"0";"0";"0";"0";"0";"0";"26,79729";"26,89412";"26,84571";"0";"0";"0";"25,85";
"26/07/2002 04:00:00";"0";"0,703349";"-1,025076";"0";"0";"0";"0";"0";"0";"26,48744";"26,61983";"26,55364";"0";"0";"0";"25,2";
"26/07/2002 05:00:00";"0";"0,704627";"-1,402451";"0";"0";"0";"0";"0";"0";"26,06822";"26,2625";"26,16536";"0";"0";"0";"24,25";
"26/07/2002 06:00:00";"0";"0,704612";"-1,404707";"0";"0";"0";"0";"1,376389";"0";"25,66862";"25,88783";"25,77822";"0";"0";"0";"23,85";
"26/07/2002 07:00:00";"0";"0,704031";"-1,233078";"0";"0";"0";"0";"8,25456";"0";"25,52444";"25,80838";"25,66641";"0";"0";"0";"23,95";
"26/07/2002 08:00:00";"0";"0,702055";"-0,46317";"0";"0";"0";"0";"16,61741";"0";"25,98436";"26,37767";"26,18102";"0";"0";"0";"25,5";
"26/07/2002 09:00:00";"-43,61393";"0,695552";"1,766251";"-88,59598";"20,86597";"12,27962";"14,44356";"17,10888";"-42,59062";"24,04791";"27,7411";"25,8945";"12,27962";"20,86597";"48,41311";"26,75";
"26/07/2002 10:00:00";"-54,60897";"0,690934";"3,004112";"-80,18645";"20,86597";"12,27962";"15,71472";"13,7775";"-54,60892";"24,00001";"28,6348";"26,3174";"12,27962";"20,86597";"43,81773";"28,5";
"26/07/2002 11:00:00";"-61,3649";"0,689784";"3,346483";"-82,34653";"20,86597";"12,27962";"15,71474";"27,9527";"-61,36489";"24";"29,7751";"26,88755";"12,27962";"20,86597";"44,99811";"29";
"26/07/2002 12:00:00";"-68,78075";"0,689179";"3,548684";"-90,80978";"20,86597";"12,27962";"15,71474";"23,74034";"-68,78075";"24";"30,82507";"27,41254";"12,27962";"20,86597";"49,62283";"29,3";
"26/07/2002 13:00:00";"0";"0,702621";"-0,300081";"0";"0";"0";"0";"21,70582";"0";"29,35753";"31,56869";"30,46311";"0";"0";"0";"29,1";
"26/07/2002 14:00:00";"-66,66629";"0,690275";"3,252658";"-97,87225";"20,86597";"12,27962";"11,54108";"14,72569";"-63,90009";"24,12631";"32,25119";"28,18875";"12,27962";"20,86597";"53,4821";"29";
"26/07/2002 15:00:00";"-84,07034";"0,689863";"3,337434";"-109,8565";"20,86597";"12,27962";"15,71474";"20,81046";"-84,07034";"24";"32,4912";"28,2456";"12,27962";"20,86597";"60,03085";"29";
"26/07/2002 16:00:00";"-83,16732";"0,691611";"2,824965";"-103,3667";"20,86597";"12,27962";"15,71474";"12,83289";"-83,16733";"24";"32,59335";"28,29667";"12,27962";"20,86597";"56,48452";"28,25";
"26/07/2002 17:00:00";"-80,20856";"0,692288";"2,656379";"-101,1831";"20,86597";"12,27962";"15,71474";"3,938178";"-80,20856";"24";"32,06807";"28,03403";"12,27962";"20,86597";"55,29134";"28";
"26/07/2002 18:00:00";"-73,1308";"0,695244";"1,83084";"-94,38795";"20,86597";"12,27962";"15,71474";"0,4934993";"-73,1308";"24";"31,06742";"27,53371";"12,27962";"20,86597";"51,57811";"26,8";
"26/07/2002 19:00:00";"0";"0,707308";"-1,610598";"0";"0";"0";"0";"0";"0";"28,22766";"29,95933";"29,09349";"0";"0";"0";"26,1";
"26/07/2002 20:00:00";"0";"0,708627";"-2,404327";"0";"0";"0";"0";"0";"0";"28,50051";"29,29822";"28,89937";"0";"0";"0";"25,25";
"26/07/2002 21:00:00";"0";"0,706362";"-1,810403";"0";"0";"0";"0";"0";"0";"28,46011";"28,66314";"28,56163";"0";"0";"0";"26,05";
"26/07/2002 22:00:00";"0";"0,705187";"-1,507862";"0";"0";"0";"0";"0";"0";"28,00327";"28,18463";"28,09395";"0";"0";"0";"26,025";
"26/07/2002 23:00:00";"0";"0,705054";"-1,490842";"0";"0";"0";"0";"0";"0";"27,55094";"27,74873";"27,64984";"0";"0";"0";"25,6";
"27/07/2002";"0";"0,705148";"-1,530884";"0";"0";"0";"0";"0";"0";"27,13124";"27,32963";"27,23044";"0";"0";"0";"25,125";
"27/07/2002 01:00:00";"0";"0,705307";"-1,580684";"0";"0";"0";"0";"0";"0";"26,69897";"26,91016";"26,80457";"0";"0";"0";"24,625";
"27/07/2002 02:00:00";"0";"0,705305";"-1,583294";"0";"0";"0";"0";"0";"0";"26,27449";"26,48692";"26,3807";"0";"0";"0";"24,2";
"27/07/2002 03:00:00";"0";"0,705403";"-1,618169";"0";"0";"0";"0";"0";"0";"25,84544";"26,06175";"25,95359";"0";"0";"0";"23,725";
"27/07/2002 04:00:00";"0";"0,70525";"-1,570155";"0";"0";"0";"0";"0";"0";"25,4247";"25,63721";"25,53095";"0";"0";"0";"23,375";
"27/07/2002 05:00:00";"0";"0,705049";"-1,509112";"0";"0";"0";"0";"0";"0";"25,03443";"25,24338";"25,13891";"0";"0";"0";"23,075";
"27/07/2002 06:00:00";"0";"0,704479";"-1,338947";"0";"0";"0";"0";"0,8692985";"0";"24,71774";"24,91535";"24,81655";"0";"0";"0";"23";
"27/07/2002 07:00:00";"0";"0,70249";"-0,745153";"0";"0";"0";"0";"5,011731";"0";"24,63061";"24,78786";"24,70923";"0";"0";"0";"23,75";
"27/07/2002 08:00:00";"0";"0,698086";"0,682673";"0";"0";"0";"0";"11,62488";"0";"25,09812";"25,1773";"25,13771";"0";"0";"0";"26,25";
"27/07/2002 09:00:00";"-40,97262";"0,693956";"2,142634";"-86,33096";"20,86597";"12,27962";"14,92894";"21,51818";"-40,18189";"24,05371";"26,71793";"25,38582";"12,27962";"20,86597";"47,17539";"27,3";
"27/07/2002 10:00:00";"-51,79681";"0,692567";"2,55889";"-76,53355";"20,86597";"12,27962";"15,71331";"24,35293";"-51,79286";"24,00044";"28,5326";"26,26652";"12,27962";"20,86597";"41,82161";"27,85";
"27/07/2002 11:00:00";"-63,93625";"0,690536";"3,174078";"-88,63538";"20,86597";"12,27962";"15,71458";"25,73457";"-63,93575";"24,00005";"30,43859";"27,21932";"12,27962";"20,86597";"48,43463";"28,75";
"27/07/2002 12:00:00";"-77,5471";"0,688409";"3,803015";"-102,7462";"20,86597";"12,27962";"15,71472";"27,43941";"-77,54702";"24,00001";"32,27778";"28,1389";"12,27962";"20,86597";"56,14546";"29,675";
"27/07/2002 13:00:00";"0";"0,704764";"-0,861719";"0";"0";"0";"0";"26,63747";"0";"31,04678";"33,81792";"32,43235";"0";"0";"0";"29,975";
"27/07/2002 14:00:00";"0";"0,71076";"-2,7364";"0";"0";"0";"0";"25,04655";"0";"33,78829";"35,41533";"34,60181";"0";"0";"0";"30";
"27/07/2002 15:00:00";"0";"0,713505";"-3,780671";"0";"0";"0";"0";"17,71148";"0";"34,53394";"35,83163";"35,18278";"0";"0";"0";"29,25";
"27/07/2002 16:00:00";"0";"0,713582";"-3,973267";"0";"0";"0";"0";"14,17511";"0";"34,56067";"35,61793";"35,0893";"0";"0";"0";"29";
"27/07/2002 17:00:00";"0";"0,714617";"-4,106193";"0";"0";"0";"0";"5,915662";"0";"33,98944";"35,10814";"34,54879";"0";"0";"0";"28,25";
"27/07/2002 18:00:00";"0";"0,714821";"-4,142973";"0";"0";"0";"0";"0,4414082";"0";"33,17406";"34,21898";"33,69652";"0";"0";"0";"27,4";
"27/07/2002 19:00:00";"0";"0,713835";"-3,873791";"0";"0";"0";"0";"0";"0";"32,42672";"33,20131";"32,81401";"0";"0";"0";"27,05";
"27/07/2002 20:00:00";"0";"0,712412";"-3,466319";"0";"0";"0";"0";"0";"0";"31,79067";"32,26339";"32,02703";"0";"0";"0";"27";
"27/07/2002 21:00:00";"0";"0,712302";"-3,469804";"0";"0";"0";"0";"0";"0";"31,03029";"31,45708";"31,24368";"0";"0";"0";"26,25";
"27/07/2002 22:00:00";"0";"0,711345";"-3,158965";"0";"0";"0";"0";"0";"0";"30,33106";"30,71233";"30,5217";"0";"0";"0";"26";
"27/07/2002 23:00:00";"0";"0,709188";"-2,739936";"0";"0";"0";"0";"0";"0";"29,73308";"30,0575";"29,89529";"0";"0";"0";"26";
"28/07/2002";"0";"0,708425";"-2,539468";"0";"0";"0";"0";"0";"0";"29,14669";"29,44902";"29,29785";"0";"0";"0";"25,7";
"28/07/2002 01:00:00";"0";"0,708433";"-2,515901";"0";"0";"0";"0";"0";"0";"28,55703";"28,85939";"28,70821";"0";"0";"0";"25,15";
"28/07/2002 02:00:00";"0";"0,70748";"-2,253857";"0";"0";"0";"0";"0";"0";"28,03504";"28,31807";"28,17656";"0";"0";"0";"25";
"28/07/2002 03:00:00";"0";"0,706596";"-1,970507";"0";"0";"0";"0";"0";"0";"27,63201";"27,8858";"27,7589";"0";"0";"0";"25";
"28/07/2002 04:00:00";"0";"0,705764";"-1,733797";"0";"0";"0";"0";"0";"0";"27,29492";"27,52063";"27,40777";"0";"0";"0";"25";
"28/07/2002 05:00:00";"0";"0,706604";"-1,988102";"0";"0";"0";"0";"0";"0";"26,89806";"27,16022";"27,02914";"0";"0";"0";"24,25";
"28/07/2002 06:00:00";"0";"0,706253";"-1,89297";"0";"0";"0";"0";"1,04892";"0";"26,51045";"26,79277";"26,65161";"0";"0";"0";"24";
"28/07/2002 07:00:00";"0";"0,705623";"-1,682783";"0";"0";"0";"0";"5,515942";"0";"26,21032";"26,43219";"26,32125";"0";"0";"0";"24";
"28/07/2002 08:00:00";"0";"0,703256";"-1,000772";"0";"0";"0";"0";"11,33895";"0";"25,9966";"26,17082";"26,08371";"0";"0";"0";"24,75";
"28/07/2002 09:00:00";"0";"0,702247";"-0,596146";"0";"0";"0";"0";"18,31243";"0";"26,424";"26,79992";"26,61196";"0";"0";"0";"25,75";
"28/07/2002 10:00:00";"0";"0,700804";"-0,044141";"0";"0";"0";"0";"19,81495";"0";"27,38733";"28,07544";"27,73138";"0";"0";"0";"27,5";
"28/07/2002 11:00:00";"0";"0,701542";"-0,196177";"0";"0";"0";"0";"22,20067";"0";"28,85691";"29,51023";"29,18357";"0";"0";"0";"28,75";
"28/07/2002 12:00:00";"0";"0,703359";"-0,76567";"0";"0";"0";"0";"26,82922";"0";"30,07777";"30,88423";"30,481";"0";"0";"0";"29,15";
"28/07/2002 13:00:00";"0";"0,704743";"-1,146525";"0";"0";"0";"0";"27,26328";"0";"31,2815";"32,16465";"31,72307";"0";"0";"0";"29,8";
"28/07/2002 14:00:00";"0";"0,706457";"-1,725607";"0";"0";"0";"0";"21,70037";"0";"32,3223";"33,24692";"32,78461";"0";"0";"0";"30";
"28/07/2002 15:00:00";"0";"0,708305";"-2,392723";"0";"0";"0";"0";"17,49626";"0";"33,13723";"34,03865";"33,58794";"0";"0";"0";"29,85";
"28/07/2002 16:00:00";"0";"0,710477";"-3,094629";"0";"0";"0";"0";"10,37366";"0";"33,49551";"34,47414";"33,98482";"0";"0";"0";"29,2";
"28/07/2002 17:00:00";"0";"0,712472";"-3,587313";"0";"0";"0";"0";"4,144673";"0";"33,24193";"34,2066";"33,72427";"0";"0";"0";"28,25";
"28/07/2002 18:00:00";"0";"0,71233";"-3,444977";"0";"0";"0";"0";"0,4943188";"0";"32,47407";"33,41713";"32,94559";"0";"0";"0";"27,7";
"28/07/2002 19:00:00";"0";"0,711986";"-3,356395";"0";"0";"0";"0";"0";"0";"31,78682";"32,52167";"32,15424";"0";"0";"0";"27,15";
"28/07/2002 20:00:00";"0";"0,71019";"-3,043489";"0";"0";"0";"0";"0";"0";"31,18604";"31,66806";"31,42705";"0";"0";"0";"27";
"28/07/2002 21:00:00";"0";"0,709077";"-2,563265";"0";"0";"0";"0";"0";"0";"30,64613";"30,92383";"30,78498";"0";"0";"0";"27,15";
"28/07/2002 22:00:00";"0";"0,707799";"-2,197109";"0";"0";"0";"0";"0";"0";"30,01969";"30,29713";"30,15841";"0";"0";"0";"27,05";
"28/07/2002 23:00:00";"0";"0,708366";"-2,379991";"0";"0";"0";"0";"0";"0";"29,47232";"29,73048";"29,6014";"0";"0";"0";"26,25";
"29/07/2002";"0";"0,706945";"-2,082866";"0";"0";"0";"0";"0";"0";"28,94743";"29,18381";"29,06562";"0";"0";"0";"26,15";
"29/07/2002 01:00:00";"0";"0,70608";"-1,810978";"0";"0";"0";"0";"0";"0";"28,4603";"28,68581";"28,57305";"0";"0";"0";"26,05";
"29/07/2002 02:00:00";"0";"0,705228";"-1,55455";"0";"0";"0";"0";"0";"0";"28,04589";"28,23641";"28,14115";"0";"0";"0";"26";
"29/07/2002 03:00:00";"0";"0,704641";"-1,389149";"0";"0";"0";"0";"0";"0";"27,65914";"27,82527";"27,74221";"0";"0";"0";"25,85";
"29/07/2002 04:00:00";"0";"0,703628";"-1,080637";"0";"0";"0";"0";"0";"0";"27,31883";"27,44767";"27,38325";"0";"0";"0";"25,95";
"29/07/2002 05:00:00";"0";"0,704262";"-1,30218";"0";"0";"0";"0";"0";"0";"26,92993";"27,07969";"27,00481";"0";"0";"0";"25,25";
"29/07/2002 06:00:00";"0";"0,70541";"-1,674421";"0";"0";"0";"0";"1,140987";"0";"26,45247";"26,68722";"26,56984";"0";"0";"0";"24,25";
"29/07/2002 07:00:00";"0";"0,705524";"-1,656196";"0";"0";"0";"0";"6,658374";"0";"26,17441";"26,48856";"26,33149";"0";"0";"0";"24";
"29/07/2002 08:00:00";"0";"0,703029";"-0,790524";"0";"0";"0";"0";"13,82128";"0";"26,44814";"26,79129";"26,61972";"0";"0";"0";"25,5";
"29/07/2002 09:00:00";"-46,69574";"0,695051";"1,863754";"-90,67686";"20,86597";"12,27962";"14,21846";"18,5343";"-45,48856";"24,0603";"27,91336";"25,98683";"12,27962";"20,86597";"49,55019";"26,9";
"29/07/2002 10:00:00";"-57,40949";"0,690773";"3,041142";"-79,20254";"20,86597";"12,27962";"15,71473";"19,44564";"-57,40948";"24";"29,00975";"26,50488";"12,27962";"20,86597";"43,28008";"28,55";
"29/07/2002 11:00:00";"-64,72398";"0,689792";"3,349774";"-85,78044";"20,86597";"12,27962";"15,71474";"25,11734";"-64,72398";"24";"30,25554";"27,12777";"12,27962";"20,86597";"46,87456";"29";
"29/07/2002 12:00:00";"-73,30444";"0,689002";"3,603151";"-95,59544";"20,86597";"12,27962";"15,71474";"24,60504";"-73,30444";"24";"31,46482";"27,73241";"12,27962";"20,86597";"52,23795";"29,375";
"29/07/2002 13:00:00";"0";"0,702405";"-0,202541";"0";"0";"0";"0";"23,10422";"0";"29,99261";"32,3493";"31,17096";"0";"0";"0";"29,875";
"29/07/2002 14:00:00";"-80,5383";"0,688538";"3,887383";"-117,1794";"20,86597";"12,27962";"10,90883";"21,35861";"-76,98251";"24,19769";"33,31669";"28,75719";"12,27962";"20,86597";"64,03244";"30";
"29/07/2002 15:00:00";"-91,92062";"0,687337";"4,117453";"-113,1736";"20,86597";"12,27962";"15,68874";"18,25401";"-91,80787";"24,01048";"33,31405";"28,66227";"12,27962";"20,86597";"61,84351";"30,15";
"29/07/2002 16:00:00";"-88,29118";"0,689224";"3,543817";"-108,5502";"20,86597";"12,27962";"15,71029";"11,96183";"-88,27235";"24,00175";"33,05651";"28,52913";"12,27962";"20,86597";"59,31705";"29,3";
"29/07/2002 17:00:00";"-83,20499";"0,69097";"3,033051";"-103,7077";"20,86597";"12,27962";"15,71401";"5,388671";"-83,20203";"24,00028";"32,31409";"28,15718";"12,27962";"20,86597";"56,67086";"28,55";
"29/07/2002 18:00:00";"-75,85119";"0,692384";"2,622618";"-96,15111";"20,86597";"12,27962";"15,71463";"0,5353273";"-75,85076";"24,00004";"31,25483";"27,62743";"12,27962";"20,86597";"52,54159";"27,95";
"29/07/2002 19:00:00";"0";"0,705295";"-1,02504";"0";"0";"0";"0";"0";"0";"28,49559";"30,1566";"29,3261";"0";"0";"0";"27,2";
"29/07/2002 20:00:00";"0";"0,705566";"-1,483247";"0";"0";"0";"0";"0";"0";"28,9506";"29,5654";"29,25801";"0";"0";"0";"27";
"29/07/2002 21:00:00";"0";"0,70492";"-1,392475";"0";"0";"0";"0";"0";"0";"28,89563";"29,02765";"28,96164";"0";"0";"0";"27,075";
"29/07/2002 22:00:00";"0";"0,703875";"-1,112494";"0";"0";"0";"0";"0";"0";"28,44512";"28,58676";"28,51594";"0";"0";"0";"27,025";
"29/07/2002 23:00:00";"0";"0,703063";"-0,88912";"0";"0";"0";"0";"0";"0";"28,09993";"28,20113";"28,15053";"0";"0";"0";"27";
"30/07/2002";"0";"0,702922";"-0,86166";"0";"0";"0";"0";"0";"0";"27,75747";"27,85031";"27,80389";"0";"0";"0";"26,7";
"30/07/2002 01:00:00";"0";"0,701746";"-0,516246";"0";"0";"0";"0";"0";"0";"27,4638";"27,51234";"27,48807";"0";"0";"0";"26,9";
"30/07/2002 02:00:00";"0";"0,702425";"-0,720604";"0";"0";"0";"0";"0";"0";"27,10448";"27,15397";"27,12922";"0";"0";"0";"26,25";
"30/07/2002 03:00:00";"0";"0,701581";"-0,478734";"0";"0";"0";"0";"0";"0";"26,73425";"26,78016";"26,7572";"0";"0";"0";"26,225";
"30/07/2002 04:00:00";"0";"0,701271";"-0,375814";"0";"0";"0";"0";"0";"0";"26,43694";"26,45284";"26,44489";"0";"0";"0";"26,075";
"30/07/2002 05:00:00";"0";"0,702343";"-0,697001";"0";"0";"0";"0";"0";"0";"26,0676";"26,14043";"26,10402";"0";"0";"0";"25,25";
"30/07/2002 06:00:00";"0";"0,702366";"-0,740092";"0";"0";"0";"0";"1,124572";"0";"25,72772";"25,83715";"25,78244";"0";"0";"0";"24,85";
"30/07/2002 07:00:00";"0";"0,703385";"-1,065685";"0";"0";"0";"0";"7,262784";"0";"25,53686";"25,77419";"25,65552";"0";"0";"0";"24,2";
"30/07/2002 08:00:00";"0";"0,702792";"-0,870269";"0";"0";"0";"0";"14,59845";"0";"25,81074";"26,19719";"26,00397";"0";"0";"0";"24,75";
"30/07/2002 09:00:00";"-41,34936";"0,69736";"1,075686";"-77,16173";"20,86597";"12,27962";"14,65296";"17,6867";"-40,46418";"24,04135";"27,25091";"25,64613";"12,27962";"20,86597";"42,16488";"25,75";
"30/07/2002 10:00:00";"-52,75988";"0,693104";"2,318833";"-74,03011";"20,86597";"12,27962";"15,71472";"22,42092";"-52,75985";"24";"28,50871";"26,25436";"12,27962";"20,86597";"40,45361";"27,5";
"30/07/2002 11:00:00";"-62,81202";"0,691762";"2,662946";"-83,32903";"20,86597";"12,27962";"15,71474";"27,42731";"-62,81201";"24";"30,23318";"27,11659";"12,27962";"20,86597";"45,53499";"28";
"30/07/2002 12:00:00";"-70,19609";"0,695317";"1,626145";"-88,23679";"20,86597";"12,27962";"15,71474";"22,75756";"-70,19609";"24";"31,35746";"27,67873";"12,27962";"20,86597";"48,21682";"26,5";
"30/07/2002 13:00:00";"0";"0,712836";"-3,343836";"0";"0";"0";"0";"25,31717";"0";"28,30482";"30,75118";"29,52801";"0";"0";"0";"23,75";
"30/07/2002 14:00:00";"-51,69629";"0,704411";"-0,913091";"-77,84319";"20,86597";"12,27962";"13,0998";"18,14592";"-49,82255";"24,1143";"29,15683";"26,63557";"12,27962";"20,86597";"42,53726";"23";
"30/07/2002 15:00:00";"-53,39111";"0,704444";"-1,045283";"-73,56982";"20,86597";"12,27962";"15,71474";"12,11514";"-53,39111";"24";"28,31077";"26,15538";"12,27962";"20,86597";"40,20208";"22,7";
"30/07/2002 16:00:00";"-50,72691";"0,703983";"-0,903032";"-69,76189";"20,86597";"12,27962";"15,71474";"12,70682";"-50,72691";"24";"28,14492";"26,07246";"12,27962";"20,86597";"38,12125";"22,9";
"30/07/2002 17:00:00";"-49,4194";"0,701861";"-0,300311";"-68,72276";"20,86597";"12,27962";"15,71474";"4,93072";"-49,4194";"24";"27,86571";"25,93285";"12,27962";"20,86597";"37,55342";"23,75";
"30/07/2002 18:00:00";"-47,16071";"0,700916";"-0,017962";"-65,05961";"20,86597";"12,27962";"15,71474";"0,4420488";"-47,16071";"24";"27,44326";"25,72163";"12,27962";"20,86597";"35,5517";"24,15";
"30/07/2002 19:00:00";"0";"0,706197";"-1,434691";"0";"0";"0";"0";"0";"0";"25,91126";"26,80739";"26,35932";"0";"0";"0";"24,05";
"30/07/2002 20:00:00";"0";"0,705805";"-1,581843";"0";"0";"0";"0";"0";"0";"26,06941";"26,41262";"26,24102";"0";"0";"0";"24";
"30/07/2002 21:00:00";"0";"0,704454";"-1,257325";"0";"0";"0";"0";"0";"0";"25,9106";"26,05448";"25,98254";"0";"0";"0";"24,3";
"30/07/2002 22:00:00";"0";"0,704074";"-1,17661";"0";"0";"0";"0";"0";"0";"25,59356";"25,73927";"25,66641";"0";"0";"0";"24,1";
"30/07/2002 23:00:00";"0";"0,70201";"-0,582135";"0";"0";"0";"0";"0";"0";"25,40166";"25,47737";"25,43952";"0";"0";"0";"24,75";
"31/07/2002";"0";"0,701148";"-0,32967";"0";"0";"0";"0";"0";"0";"25,29344";"25,30726";"25,30035";"0";"0";"0";"25";
"31/07/2002 01:00:00";"0";"0,700801";"-0,235984";"0";"0";"0";"0";"0";"0";"25,16043";"25,17328";"25,16686";"0";"0";"0";"25";
"31/07/2002 02:00:00";"0";"0,700513";"-0,1529";"0";"0";"0";"0";"0";"0";"25,04222";"25,03716";"25,03969";"0";"0";"0";"25";
"31/07/2002 03:00:00";"0";"0,700272";"-0,074724";"0";"0";"0";"0";"0";"0";"24,93097";"24,91792";"24,92444";"0";"0";"0";"25";
"31/07/2002 04:00:00";"0";"0,700007";"-0,002835";"0";"0";"0";"0";"0";"0";"24,82854";"24,79381";"24,81117";"0";"0";"0";"25";
"31/07/2002 05:00:00";"0";"0,701215";"-0,359774";"0";"0";"0";"0";"0";"0";"24,58585";"24,59358";"24,58971";"0";"0";"0";"24,25";
"31/07/2002 06:00:00";"0";"0,702128";"-0,623947";"0";"0";"0";"0";"1,375979";"0";"24,25937";"24,36362";"24,31149";"0";"0";"0";"23,55";
"31/07/2002 07:00:00";"0";"0,702844";"-0,85388";"0";"0";"0";"0";"7,694721";"0";"24,13279";"24,37548";"24,25413";"0";"0";"0";"23,1";
"31/07/2002 08:00:00";"0";"0,70066";"-0,134457";"0";"0";"0";"0";"13,99613";"0";"24,51501";"24,88858";"24,7018";"0";"0";"0";"24,5";
"31/07/2002 09:00:00";"-37,53241";"0,696914";"1,171145";"-78,35786";"20,86597";"12,27962";"15,26879";"20,60193";"-36,95048";"24,05299";"26,2918";"25,17239";"12,27962";"20,86597";"42,8185";"25,9";
"31/07/2002 10:00:00";"-47,16895";"0,693667";"2,143148";"-69,60243";"20,86597";"12,27962";"15,70854";"23,58701";"-47,15308";"24,00183";"27,83934";"25,92059";"12,27962";"20,86597";"38,03411";"27,25";
"31/07/2002 11:00:00";"-58,41103";"0,690346";"3,105774";"-79,39965";"20,86597";"12,27962";"15,71413";"24,2642";"-58,40919";"24,0002";"29,623";"26,8116";"12,27962";"20,86597";"43,38779";"28,65";
"31/07/2002 12:00:00";"-70,73167";"0,689428";"3,393925";"-90,74635";"20,86597";"12,27962";"15,71466";"27,89347";"-70,73141";"24,00003";"31,38195";"27,69099";"12,27962";"20,86597";"49,58817";"29,075";
"31/07/2002 13:00:00";"0";"0,703054";"-0,471055";"0";"0";"0";"0";"27,42718";"0";"30,28259";"32,81685";"31,54972";"0";"0";"0";"29,775";
"31/07/2002 14:00:00";"-88,17269";"0,690269";"3,325398";"-121,1346";"20,86597";"12,27962";"10,42414";"23,34495";"-84,22782";"24,26579";"34,49628";"29,38103";"12,27962";"20,86597";"66,19374";"29,25";
"31/07/2002 15:00:00";"-100,8335";"0,690844";"3,016653";"-120,5606";"20,86597";"12,27962";"15,67629";"18,78696";"-100,6568";"24,01617";"34,74902";"29,3826";"12,27962";"20,86597";"65,8801";"28,55";
"31/07/2002 16:00:00";"-96,9326";"0,691842";"2,717085";"-115,908";"20,86597";"12,27962";"15,70758";"12,88408";"-96,90028";"24,00294";"34,33065";"29,16679";"12,27962";"20,86597";"63,33773";"28,1";
"31/07/2002 17:00:00";"-90,20319";"0,693897";"2,1361";"-109,3732";"20,86597";"12,27962";"15,71347";"5,616266";"-90,19769";"24,0005";"33,36021";"28,68036";"12,27962";"20,86597";"59,76677";"27,25";
"31/07/2002 18:00:00";"-80,79478";"0,695961";"1,551534";"-100,5906";"20,86597";"12,27962";"15,71453";"0,4946159";"-80,79395";"24,00008";"32,04548";"28,02278";"12,27962";"20,86597";"54,96756";"26,4";
"31/07/2002 19:00:00";"0";"0,708868";"-2,083943";"0";"0";"0";"0";"0";"0";"28,85734";"30,8086";"29,83297";"0";"0";"0";"26,05";
"31/07/2002 20:00:00";"0";"0,708564";"-2,403493";"0";"0";"0";"0";"0";"0";"29,26222";"30,12514";"29,69368";"0";"0";"0";"26";
"31/07/2002 21:00:00";"0";"0,70843";"-2,43875";"0";"0";"0";"0";"0";"0";"29,16002";"29,43891";"29,29947";"0";"0";"0";"25,85";
"31/07/2002 22:00:00";"0";"0,707734";"-2,154711";"0";"0";"0";"0";"0";"0";"28,62551";"28,83219";"28,72885";"0";"0";"0";"25,725";
"31/07/2002 23:00:00";"0";"0,706248";"-1,835257";"0";"0";"0";"0";"0";"0";"28,06798";"28,29916";"28,18357";"0";"0";"0";"25,625";
"01/08/2002";"0";"0,705397";"-1,599959";"0";"0";"0";"0";"0";"0";"27,63322";"27,82814";"27,73068";"0";"0";"0";"25,525";
"01/08/2002 01:00:00";"0";"0,704508";"-1,341013";"0";"0";"0";"0";"0";"0";"27,23894";"27,39241";"27,31568";"0";"0";"0";"25,5";
"01/08/2002 02:00:00";"0";"0,703753";"-1,115084";"0";"0";"0";"0";"0";"0";"26,84098";"26,95453";"26,89776";"0";"0";"0";"25,425";
"01/08/2002 03:00:00";"0";"0,703061";"-0,913266";"0";"0";"0";"0";"0";"0";"26,45252";"26,54291";"26,49771";"0";"0";"0";"25,325";
"01/08/2002 04:00:00";"0";"0,702461";"-0,738013";"0";"0";"0";"0";"0";"0";"26,10215";"26,1702";"26,13618";"0";"0";"0";"25,225";
"01/08/2002 05:00:00";"0";"0,702086";"-0,630836";"0";"0";"0";"0";"0";"0";"25,77379";"25,82821";"25,801";"0";"0";"0";"25,05";
"01/08/2002 06:00:00";"0";"0,704753";"-1,412462";"0";"0";"0";"0";"1,010906";"0";"25,3264";"25,45643";"25,39141";"0";"0";"0";"23,5";
"01/08/2002 07:00:00";"0";"0,704814";"-1,513256";"0";"0";"0";"0";"6,664208";"0";"24,96618";"25,2326";"25,09939";"0";"0";"0";"23";
"01/08/2002 08:00:00";"0";"0,701206";"-0,190422";"0";"0";"0";"0";"13,44375";"0";"25,34458";"25,64616";"25,49537";"0";"0";"0";"25,25";
"01/08/2002 09:00:00";"-41,93681";"0,694955";"1,769633";"-76,49904";"20,86597";"12,27962";"14,78621";"19,25096";"-41,1419";"24,04304";"27,01309";"25,52806";"12,27962";"20,86597";"41,80275";"26,75";
"01/08/2002 10:00:00";"-51,35585";"0,694309";"1,972499";"-70,16874";"20,86597";"12,27962";"15,71458";"22,93935";"-51,35543";"24,00005";"28,41201";"26,20603";"12,27962";"20,86597";"38,34357";"27";
